Station_ID,MonDate,Salinity,Water_Level,Water_Temperature,GEOID
"CRMS5536-H01","8/30/2016 8:00:00 PM","0.04","2.07","27.45","GEOID12A  "
"CRMS5536-H01","8/30/2016 9:00:00 PM","0.04","2.07","27.44","GEOID12A  "
"CRMS5536-H01","8/30/2016 10:00:00 PM","0.04","2.07","27.42","GEOID12A  "
"CRMS5536-H01","8/30/2016 11:00:00 PM","0.04","2.07","27.38","GEOID12A  "
"CRMS5536-H01","8/31/2016 12:00:00 AM","0.04","2.07","27.3","GEOID12A  "
"CRMS5536-H01","8/31/2016 1:00:00 AM","0.04","2.07","27.2","GEOID12A  "
"CRMS5536-H01","8/31/2016 2:00:00 AM","0.04","2.07","27.1","GEOID12A  "
"CRMS5536-H01","8/31/2016 3:00:00 AM","0.04","2.07","26.97","GEOID12A  "
"CRMS5536-H01","8/31/2016 4:00:00 AM","0.04","2.07","26.85","GEOID12A  "
"CRMS5536-H01","8/31/2016 5:00:00 AM","0.04","2.07","26.72","GEOID12A  "
"CRMS5536-H01","8/31/2016 6:00:00 AM","0.04","2.06","26.6","GEOID12A  "
"CRMS5536-H01","8/31/2016 7:00:00 AM","0.04","2.06","26.49","GEOID12A  "
"CRMS5536-H01","8/31/2016 8:00:00 AM","0.04","2.06","26.42","GEOID12A  "
"CRMS5536-H01","8/31/2016 9:00:00 AM","0.04","2.06","26.39","GEOID12A  "
"CRMS5536-H01","8/31/2016 10:00:00 AM","0.04","2.05","26.42","GEOID12A  "
"CRMS5536-H01","8/31/2016 11:00:00 AM","0.04","2.05","26.58","GEOID12A  "
"CRMS5536-H01","8/31/2016 12:00:00 PM","0.04","2.05","26.83","GEOID12A  "
"CRMS5536-H01","8/31/2016 1:00:00 PM","0.04","2.05","27.2","GEOID12A  "
"CRMS5536-H01","8/31/2016 2:00:00 PM","0.04","2.04","27.56","GEOID12A  "
"CRMS5536-H01","8/31/2016 3:00:00 PM","0.04","2.03","27.81","GEOID12A  "
"CRMS5536-H01","8/31/2016 4:00:00 PM","0.04","2.03","28.02","GEOID12A  "
"CRMS5536-H01","8/31/2016 5:00:00 PM","0.04","2.03","28.07","GEOID12A  "
"CRMS5536-H01","8/31/2016 6:00:00 PM","0.04","2.02","28.06","GEOID12A  "
"CRMS5536-H01","8/31/2016 7:00:00 PM","0.04","2.02","28.07","GEOID12A  "
"CRMS5536-H01","8/31/2016 8:00:00 PM","0.04","2.02","28.1","GEOID12A  "
"CRMS5536-H01","8/31/2016 9:00:00 PM","0.04","2.02","28.11","GEOID12A  "
"CRMS5536-H01","8/31/2016 10:00:00 PM","0.04","2.02","28.1","GEOID12A  "
"CRMS5536-H01","8/31/2016 11:00:00 PM","0.04","2.02","28.07","GEOID12A  "
"CRMS5770-W01","8/1/2016 12:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/1/2016 1:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/1/2016 2:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/1/2016 3:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/1/2016 4:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/1/2016 5:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/1/2016 6:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/1/2016 7:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/1/2016 8:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/1/2016 9:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/1/2016 10:00:00 AM","","1.74","","GEOID12A  "
"CRMS5770-W01","8/1/2016 11:00:00 AM","","1.74","","GEOID12A  "
"CRMS5770-W01","8/1/2016 12:00:00 PM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/1/2016 1:00:00 PM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/1/2016 2:00:00 PM","","1.78","","GEOID12A  "
"CRMS5770-W01","8/1/2016 3:00:00 PM","","1.78","","GEOID12A  "
"CRMS5770-W01","8/1/2016 4:00:00 PM","","1.78","","GEOID12A  "
"CRMS5770-W01","8/1/2016 5:00:00 PM","","1.78","","GEOID12A  "
"CRMS5770-W01","8/1/2016 6:00:00 PM","","1.78","","GEOID12A  "
"CRMS5770-W01","8/1/2016 7:00:00 PM","","1.77","","GEOID12A  "
"CRMS5770-W01","8/1/2016 8:00:00 PM","","1.77","","GEOID12A  "
"CRMS5770-W01","8/1/2016 9:00:00 PM","","1.77","","GEOID12A  "
"CRMS5770-W01","8/1/2016 10:00:00 PM","","1.77","","GEOID12A  "
"CRMS5770-W01","8/1/2016 11:00:00 PM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/2/2016 12:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/2/2016 1:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/2/2016 2:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/2/2016 3:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/2/2016 4:00:00 AM","","1.76","","GEOID12A  "
"CRMS5770-W01","8/2/2016 5:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 6:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 7:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 8:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 9:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 10:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 11:00:00 AM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 12:00:00 PM","","1.75","","GEOID12A  "
"CRMS5770-W01","8/2/2016 1:00:00 PM","","1.74","","GEOID12A  "
"CRMS5770-W01","8/2/2016 2:00:00 PM","","1.74","","GEOID12A  "
"CRMS5770-W01","8/2/2016 3:00:00 PM","","1.74","","GEOID12A  "
"CRMS5770-W01","8/2/2016 4:00:00 PM","","1.74","","GEOID12A  "
"CRMS5770-W01","8/2/2016 5:00:00 PM","","1.73","","GEOID12A  "
"CRMS5770-W01","8/2/2016 6:00:00 PM","","1.73","","GEOID12A  "
"CRMS5770-W01","8/2/2016 7:00:00 PM","","1.73","","GEOID12A  "
"CRMS5770-W01","8/2/2016 8:00:00 PM","","1.72","","GEOID12A  "
"CRMS5770-W01","8/2/2016 9:00:00 PM","","1.72","","GEOID12A  "
"CRMS5770-W01","8/2/2016 10:00:00 PM","","1.72","","GEOID12A  "
"CRMS5770-W01","8/2/2016 11:00:00 PM","","1.72","","GEOID12A  "
"CRMS5770-W01","8/3/2016 12:00:00 AM","","1.72","","GEOID12A  "
"CRMS5770-W01","8/3/2016 1:00:00 AM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 2:00:00 AM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 3:00:00 AM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 4:00:00 AM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 5:00:00 AM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 6:00:00 AM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 7:00:00 AM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 8:00:00 AM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 9:00:00 AM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 10:00:00 AM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 11:00:00 AM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 12:00:00 PM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 1:00:00 PM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 2:00:00 PM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 3:00:00 PM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 4:00:00 PM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/3/2016 5:00:00 PM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 6:00:00 PM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 7:00:00 PM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 8:00:00 PM","","1.7","","GEOID12A  "
"CRMS5770-W01","8/3/2016 9:00:00 PM","","1.69","","GEOID12A  "
"CRMS5770-W01","8/3/2016 10:00:00 PM","","1.69","","GEOID12A  "
"CRMS5770-W01","8/3/2016 11:00:00 PM","","1.69","","GEOID12A  "
"CRMS5770-W01","8/4/2016 12:00:00 AM","","1.69","","GEOID12A  "
"CRMS5770-W01","8/4/2016 1:00:00 AM","","1.68","","GEOID12A  "
"CRMS5770-W01","8/4/2016 2:00:00 AM","","1.68","","GEOID12A  "
"CRMS5770-W01","8/4/2016 3:00:00 AM","","1.68","","GEOID12A  "
"CRMS5770-W01","8/4/2016 4:00:00 AM","","1.68","","GEOID12A  "
"CRMS5770-W01","8/4/2016 5:00:00 AM","","1.68","","GEOID12A  "
"CRMS5770-W01","8/4/2016 6:00:00 AM","","1.68","","GEOID12A  "
"CRMS5770-W01","8/4/2016 7:00:00 AM","","1.67","","GEOID12A  "
"CRMS5770-W01","8/4/2016 8:00:00 AM","","1.67","","GEOID12A  "
"CRMS5770-W01","8/4/2016 9:00:00 AM","","1.67","","GEOID12A  "
"CRMS5770-W01","8/4/2016 10:00:00 AM","","1.67","","GEOID12A  "
"CRMS5770-W01","8/4/2016 11:00:00 AM","","1.67","","GEOID12A  "
"CRMS5770-W01","8/4/2016 12:00:00 PM","","1.66","","GEOID12A  "
"CRMS5770-W01","8/4/2016 1:00:00 PM","","1.66","","GEOID12A  "
"CRMS5770-W01","8/4/2016 2:00:00 PM","","1.66","","GEOID12A  "
"CRMS5770-W01","8/4/2016 3:00:00 PM","","1.65","","GEOID12A  "
"CRMS5770-W01","8/4/2016 4:00:00 PM","","1.65","","GEOID12A  "
"CRMS5770-W01","8/4/2016 5:00:00 PM","","1.65","","GEOID12A  "
"CRMS5770-W01","8/4/2016 6:00:00 PM","","1.64","","GEOID12A  "
"CRMS5770-W01","8/4/2016 7:00:00 PM","","1.64","","GEOID12A  "
"CRMS5770-W01","8/4/2016 8:00:00 PM","","1.64","","GEOID12A  "
"CRMS5770-W01","8/4/2016 9:00:00 PM","","1.64","","GEOID12A  "
"CRMS5770-W01","8/4/2016 10:00:00 PM","","1.64","","GEOID12A  "
"CRMS5770-W01","8/4/2016 11:00:00 PM","","1.64","","GEOID12A  "
"CRMS5770-W01","8/5/2016 12:00:00 AM","","1.63","","GEOID12A  "
"CRMS5770-W01","8/5/2016 1:00:00 AM","","1.63","","GEOID12A  "
"CRMS5770-W01","8/5/2016 2:00:00 AM","","1.63","","GEOID12A  "
"CRMS5770-W01","8/5/2016 3:00:00 AM","","1.63","","GEOID12A  "
"CRMS5770-W01","8/5/2016 4:00:00 AM","","1.63","","GEOID12A  "
"CRMS5770-W01","8/5/2016 5:00:00 AM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/5/2016 6:00:00 AM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/5/2016 7:00:00 AM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/5/2016 8:00:00 AM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/5/2016 9:00:00 AM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/5/2016 10:00:00 AM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/5/2016 11:00:00 AM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/5/2016 12:00:00 PM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/5/2016 1:00:00 PM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/5/2016 2:00:00 PM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/5/2016 3:00:00 PM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/5/2016 4:00:00 PM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/5/2016 5:00:00 PM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/5/2016 6:00:00 PM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/5/2016 7:00:00 PM","","1.59","","GEOID12A  "
"CRMS5770-W01","8/5/2016 8:00:00 PM","","1.59","","GEOID12A  "
"CRMS5770-W01","8/5/2016 9:00:00 PM","","1.59","","GEOID12A  "
"CRMS5770-W01","8/5/2016 10:00:00 PM","","1.59","","GEOID12A  "
"CRMS5770-W01","8/5/2016 11:00:00 PM","","1.59","","GEOID12A  "
"CRMS5770-W01","8/6/2016 12:00:00 AM","","1.59","","GEOID12A  "
"CRMS5770-W01","8/6/2016 1:00:00 AM","","1.59","","GEOID12A  "
"CRMS5770-W01","8/6/2016 2:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 3:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 4:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 5:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 6:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 7:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 8:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 9:00:00 AM","","1.58","","GEOID12A  "
"CRMS5770-W01","8/6/2016 10:00:00 AM","","1.57","","GEOID12A  "
"CRMS5770-W01","8/6/2016 11:00:00 AM","","1.57","","GEOID12A  "
"CRMS5770-W01","8/6/2016 12:00:00 PM","","1.57","","GEOID12A  "
"CRMS5770-W01","8/6/2016 1:00:00 PM","","1.57","","GEOID12A  "
"CRMS5770-W01","8/6/2016 2:00:00 PM","","1.56","","GEOID12A  "
"CRMS5770-W01","8/6/2016 3:00:00 PM","","1.56","","GEOID12A  "
"CRMS5770-W01","8/6/2016 4:00:00 PM","","1.56","","GEOID12A  "
"CRMS5770-W01","8/6/2016 5:00:00 PM","","1.56","","GEOID12A  "
"CRMS5770-W01","8/6/2016 6:00:00 PM","","1.56","","GEOID12A  "
"CRMS5770-W01","8/6/2016 7:00:00 PM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/6/2016 8:00:00 PM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/6/2016 9:00:00 PM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/6/2016 10:00:00 PM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/6/2016 11:00:00 PM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 12:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 1:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 2:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 3:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 4:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 5:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 6:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 7:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 8:00:00 AM","","1.55","","GEOID12A  "
"CRMS5770-W01","8/7/2016 9:00:00 AM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 10:00:00 AM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 11:00:00 AM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 12:00:00 PM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 1:00:00 PM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 2:00:00 PM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 3:00:00 PM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 4:00:00 PM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 5:00:00 PM","","1.54","","GEOID12A  "
"CRMS5770-W01","8/7/2016 6:00:00 PM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/7/2016 7:00:00 PM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/7/2016 8:00:00 PM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/7/2016 9:00:00 PM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/7/2016 10:00:00 PM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/7/2016 11:00:00 PM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 12:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 1:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 2:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 3:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 4:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 5:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 6:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 7:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 8:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 9:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 10:00:00 AM","","1.53","","GEOID12A  "
"CRMS5770-W01","8/8/2016 11:00:00 AM","","1.52","","GEOID12A  "
"CRMS5770-W01","8/8/2016 12:00:00 PM","","1.52","","GEOID12A  "
"CRMS5770-W01","8/8/2016 1:00:00 PM","","1.52","","GEOID12A  "
"CRMS5770-W01","8/8/2016 2:00:00 PM","","1.52","","GEOID12A  "
"CRMS5770-W01","8/8/2016 3:00:00 PM","","1.52","","GEOID12A  "
"CRMS5770-W01","8/8/2016 4:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/8/2016 5:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/8/2016 6:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/8/2016 7:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/8/2016 8:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/8/2016 9:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/8/2016 10:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/8/2016 11:00:00 PM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 12:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 1:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 2:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 3:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 4:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 5:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 6:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 7:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 8:00:00 AM","","1.51","","GEOID12A  "
"CRMS5770-W01","8/9/2016 9:00:00 AM","","1.5","","GEOID12A  "
"CRMS5770-W01","8/9/2016 10:00:00 AM","","1.5","","GEOID12A  "
"CRMS5770-W01","8/9/2016 11:00:00 AM","","1.5","","GEOID12A  "
"CRMS5770-W01","8/9/2016 12:00:00 PM","","1.5","","GEOID12A  "
"CRMS5770-W01","8/9/2016 1:00:00 PM","","1.5","","GEOID12A  "
"CRMS5770-W01","8/9/2016 2:00:00 PM","","1.5","","GEOID12A  "
"CRMS5770-W01","8/9/2016 3:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 4:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 5:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 6:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 7:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 8:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 9:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 10:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/9/2016 11:00:00 PM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 12:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 1:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 2:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 3:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 4:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 5:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 6:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 7:00:00 AM","","1.49","","GEOID12A  "
"CRMS5770-W01","8/10/2016 8:00:00 AM","","1.48","","GEOID12A  "
"CRMS5770-W01","8/10/2016 9:00:00 AM","","1.48","","GEOID12A  "
"CRMS5770-W01","8/10/2016 10:00:00 AM","","1.48","","GEOID12A  "
"CRMS5770-W01","8/10/2016 11:00:00 AM","","1.48","","GEOID12A  "
"CRMS5770-W01","8/10/2016 12:00:00 PM","","1.48","","GEOID12A  "
"CRMS5770-W01","8/10/2016 1:00:00 PM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/10/2016 2:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/10/2016 3:00:00 PM","","1.63","","GEOID12A  "
"CRMS5770-W01","8/10/2016 4:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/10/2016 5:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/10/2016 6:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/10/2016 7:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/10/2016 8:00:00 PM","","1.63","","GEOID12A  "
"CRMS5770-W01","8/10/2016 9:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/10/2016 10:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/10/2016 11:00:00 PM","","1.62","","GEOID12A  "
"CRMS5770-W01","8/11/2016 12:00:00 AM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/11/2016 1:00:00 AM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/11/2016 2:00:00 AM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/11/2016 3:00:00 AM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/11/2016 4:00:00 AM","","1.61","","GEOID12A  "
"CRMS5770-W01","8/11/2016 5:00:00 AM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/11/2016 6:00:00 AM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/11/2016 7:00:00 AM","","1.6","","GEOID12A  "
"CRMS5770-W01","8/11/2016 8:00:00 AM","","1.71","","GEOID12A  "
"CRMS5770-W01","8/11/2016 9:00:00 AM","","1.82","","GEOID12A  "
"CRMS5770-W01","8/11/2016 10:00:00 AM","","1.86","","GEOID12A  "
"CRMS5770-W01","8/11/2016 11:00:00 AM","","1.89","","GEOID12A  "
"CRMS5770-W01","8/11/2016 12:00:00 PM","","1.92","","GEOID12A  "
"CRMS5770-W01","8/11/2016 1:00:00 PM","","1.94","","GEOID12A  "
"CRMS5770-W01","8/11/2016 2:00:00 PM","","1.96","","GEOID12A  "
"CRMS5770-W01","8/11/2016 3:00:00 PM","","1.97","","GEOID12A  "
"CRMS5770-W01","8/11/2016 4:00:00 PM","","1.98","","GEOID12A  "
"CRMS5770-W01","8/11/2016 5:00:00 PM","","1.99","","GEOID12A  "
"CRMS5770-W01","8/11/2016 6:00:00 PM","","2","","GEOID12A  "
"CRMS5770-W01","8/11/2016 7:00:00 PM","","2","","GEOID12A  "
"CRMS5770-W01","8/11/2016 8:00:00 PM","","2.02","","GEOID12A  "
"CRMS5770-W01","8/11/2016 9:00:00 PM","","2.02","","GEOID12A  "
"CRMS5770-W01","8/11/2016 10:00:00 PM","","2.03","","GEOID12A  "
"CRMS5770-W01","8/11/2016 11:00:00 PM","","2.04","","GEOID12A  "
"CRMS5770-W01","8/12/2016 12:00:00 AM","","2.04","","GEOID12A  "
"CRMS5770-W01","8/12/2016 1:00:00 AM","","2.05","","GEOID12A  "
"CRMS5770-W01","8/12/2016 2:00:00 AM","","2.06","","GEOID12A  "
"CRMS5770-W01","8/12/2016 3:00:00 AM","","2.08","","GEOID12A  "
"CRMS5770-W01","8/12/2016 4:00:00 AM","","2.1","","GEOID12A  "
"CRMS5770-W01","8/12/2016 5:00:00 AM","","2.14","","GEOID12A  "
"CRMS5770-W01","8/12/2016 6:00:00 AM","","2.16","","GEOID12A  "
"CRMS5770-W01","8/12/2016 7:00:00 AM","","2.17","","GEOID12A  "
"CRMS5770-W01","8/12/2016 8:00:00 AM","","2.18","","GEOID12A  "
"CRMS5770-W01","8/12/2016 9:00:00 AM","","2.19","","GEOID12A  "
"CRMS5770-W01","8/12/2016 10:00:00 AM","","2.2","","GEOID12A  "
"CRMS5770-W01","8/12/2016 11:00:00 AM","","2.21","","GEOID12A  "
"CRMS5770-W01","8/12/2016 12:00:00 PM","","2.22","","GEOID12A  "
"CRMS5770-W01","8/12/2016 1:00:00 PM","","2.23","","GEOID12A  "
"CRMS5770-W01","8/12/2016 2:00:00 PM","","2.23","","GEOID12A  "
"CRMS5770-W01","8/12/2016 3:00:00 PM","","2.23","","GEOID12A  "
"CRMS5770-W01","8/12/2016 4:00:00 PM","","2.24","","GEOID12A  "
"CRMS5770-W01","8/12/2016 5:00:00 PM","","2.26","","GEOID12A  "
"CRMS5770-W01","8/12/2016 6:00:00 PM","","2.26","","GEOID12A  "
"CRMS5770-W01","8/12/2016 7:00:00 PM","","2.27","","GEOID12A  "
"CRMS5770-W01","8/12/2016 8:00:00 PM","","2.27","","GEOID12A  "
"CRMS5770-W01","8/12/2016 9:00:00 PM","","2.28","","GEOID12A  "
"CRMS5770-W01","8/12/2016 10:00:00 PM","","2.28","","GEOID12A  "
"CRMS5770-W01","8/12/2016 11:00:00 PM","","2.3","","GEOID12A  "
"CRMS5770-W01","8/13/2016 12:00:00 AM","","2.31","","GEOID12A  "
"CRMS5770-W01","8/13/2016 1:00:00 AM","","2.32","","GEOID12A  "
"CRMS5770-W01","8/13/2016 2:00:00 AM","","2.34","","GEOID12A  "
"CRMS5770-W01","8/13/2016 3:00:00 AM","","2.35","","GEOID12A  "
"CRMS5770-W01","8/13/2016 4:00:00 AM","","2.36","","GEOID12A  "
"CRMS5770-W01","8/13/2016 5:00:00 AM","","2.37","","GEOID12A  "
"CRMS5770-W01","8/13/2016 6:00:00 AM","","2.38","","GEOID12A  "
"CRMS5770-W01","8/13/2016 7:00:00 AM","","2.39","","GEOID12A  "
"CRMS5770-W01","8/13/2016 8:00:00 AM","","2.4","","GEOID12A  "
"CRMS5770-W01","8/13/2016 9:00:00 AM","","2.42","","GEOID12A  "
"CRMS5770-W01","8/13/2016 10:00:00 AM","","2.43","","GEOID12A  "
"CRMS5770-W01","8/13/2016 11:00:00 AM","","2.44","","GEOID12A  "
